x y
1.939294750717508926e-04 9.141330078574397099e-13
1.968552825941592395e-04 9.305698739818158620e-13
1.998252316770756818e-04 9.473022885282142995e-13
2.028399882827513578e-04 9.643355657012462953e-13
2.059002284207877274e-04 9.816751152593100559e-13
2.090066382997203141e-04 9.993264442327238150e-13
2.121599144808905752e-04 1.017295158672760263e-12
2.153607640346370691e-04 1.035586965432119897e-12
2.186099046988448989e-04 1.054207673977423897e-12
2.219080650398874742e-04 1.073163198234304296e-12
2.252559846159940407e-04 1.092459558465654483e-12
2.286544141430844196e-04 1.112102883183664660e-12
2.321041156631044864e-04 1.132099411096234370e-12
2.356058627149015025e-04 1.152455493088381468e-12
2.391604405076775970e-04 1.173177594239278422e-12
2.427686460970595922e-04 1.194272295875557947e-12
2.464312885638268312e-04 1.215746297661542263e-12
2.501491891953322184e-04 1.237606419727043048e-12
2.539231816696648002e-04 1.259859604833443730e-12
2.577541122425862233e-04 1.282512920578701478e-12
2.616428399372908078e-04 1.305573561642022759e-12
2.655902367370273440e-04 1.329048852068885562e-12
2.695971877806266066e-04 1.352946247597150849e-12
2.736645915609794695e-04 1.377273338025001756e-12
2.777933601265089375e-04 1.402037849621457153e-12
2.819844192856827141e-04 1.427247647580235042e-12
2.862387088146094573e-04 1.452910738517725723e-12
2.905571826677683252e-04 1.479035273015890196e-12
2.949408091919189208e-04 1.505629548210888771e-12
2.993905713432352738e-04 1.532702010428232323e-12
3.039074669077186132e-04 1.560261257865340531e-12
3.084925087249343030e-04 1.588316043322319532e-12
3.131467249151245508e-04 1.616875276981847777e-12
3.178711591097472481e-04 1.645948029239043297e-12
3.226668706854930410e-04 1.675543533582214296e-12
3.275349350018342425e-04 1.705671189525418393e-12
3.324764436421545405e-04 1.736340565593725943e-12
3.374925046585208646e-04 1.767561402362195986e-12
3.425842428201437647e-04 1.799343615549461862e-12
3.477527998655897783e-04 1.831697299166966940e-12
3.529993347587970709e-04 1.864632728724811121e-12
3.583250239489539808e-04 1.898160364495249574e-12
3.637310616342986891e-04 1.932290854834868787e-12
3.692186600298979116e-04 1.967035039566494706e-12
3.747890496394677131e-04 2.002403953421920469e-12
3.804434795312912516e-04 2.038408829546520813e-12
3.861832176183047365e-04 2.075061103066905078e-12
3.920095509424033732e-04 2.112372414722692057e-12
3.979237859630409117e-04 2.150354614563611921e-12
4.039272488501812895e-04 2.189019765713069353e-12
4.100212857816705144e-04 2.228380148199389293e-12
4.162072632450948117e-04 2.268448262855941612e-12
4.224865683441930719e-04 2.309236835291400860e-12
4.288606091098915774e-04 2.350758819931385870e-12
4.353308148160334873e-04 2.393027404132794336e-12
4.418986362998671017e-04 2.436056012372073512e-12
4.485655462873756319e-04 2.479858310508851595e-12
4.553330397235087561e-04 2.524448210126186714e-12
4.622026341074011264e-04 2.569839872948885928e-12
4.691758698326464012e-04 2.616047715341261843e-12
4.762543105327047589e-04 2.663086412885755420e-12
4.834395434315224421e-04 2.710970905043897185e-12
4.907331796994399316e-04 2.759716399901065705e-12
4.981368548144721794e-04 2.809338378996577346e-12
5.056522289290345728e-04 2.859852602240594044e-12
5.132809872422087376e-04 2.911275112919486489e-12
5.210248403776169190e-04 2.963622242791147956e-12
5.288855247670034947e-04 3.016910617271963621e-12
5.368648030396005978e-04 3.071157160717030759e-12
5.449644644173689233e-04 3.126379101795322150e-12
5.531863251162011039e-04 3.182593978961502800e-12
5.615322287531782953e-04 3.239819646026129444e-12
5.700040467599707186e-04 3.298074277826008789e-12
5.786036788024773517e-04 3.357376375996529592e-12
5.873330532067909653e-04 3.417744774847739662e-12
5.961941273915981158e-04 3.479198647346149318e-12
6.051888883070941083e-04 3.541757511204019848e-12
6.143193528805259047e-04 3.605441235078197264e-12
6.235875684684548089e-04 3.670270044880378351e-12
6.329956133158422520e-04 3.736264530200850706e-12
6.425455970220620046e-04 3.803445650847731111e-12
6.522396610139426796e-04 3.871834743503785918e-12
6.620799790259500328e-04 3.941453528502965650e-12
6.720687575876062043e-04 4.012324116728735066e-12
6.822082365182738362e-04 4.084469016636519105e-12
6.925006894293933221e-04 4.157911141402335057e-12
7.029484242343055685e-04 4.232673816200027102e-12
7.135537836657631586e-04 4.308780785609321386e-12
7.243191458012498323e-04 4.386256221157087071e-12
7.352469245962247246e-04 4.465124728994204119e-12
7.463395704254118185e-04 4.545411357710449058e-12
7.575995706322589691e-04 4.627141606289939263e-12
7.690294500866796902e-04 4.710341432209560731e-12
7.806317717512153975e-04 4.795037259683060424e-12
7.924091372557404058e-04 4.881255988053382466e-12
8.043641874808294843e-04 4.969025000335843632e-12
8.164996031499358563e-04 5.058372171914989139e-12
8.288181054304977115e-04 5.149325879397787993e-12
8.413224565441155883e-04 5.241915009626029919e-12
8.540154603859354985e-04 5.336168968850766473e-12
8.668999631533748406e-04 5.432117692071711690e-12
8.799788539843392005e-04 5.529791652544608857e-12
8.932550656050580870e-04 5.629221871459467444e-12
9.067315749877071082e-04 5.730439927792927197e-12
9.204114040179391066e-04 5.833477968337680088e-12
9.342976201724962054e-04 5.938368717912295187e-12
9.483933372070394840e-04 6.045145489754594421e-12
9.627017158543579390e-04 6.153842196101914612e-12
9.772259645331106848e-04 6.264493358961617012e-12
9.919693400672615572e-04 6.377134121075250004e-12
1.006935148416371025e-03 6.491800257079882896e-12
1.022126745416899150e-03 6.608528184870074640e-12
1.037547537534699036e-03 6.727354977164194935e-12
1.053200982628859804e-03 6.848318373278691586e-12
1.069090590727078335e-03 6.971456791114097526e-12
1.085219924812719575e-03 7.096809339356494147e-12
1.101592601623759904e-03 7.224415829898422265e-12
1.118212292463781430e-03 7.354316790483122141e-12
1.135082724025199968e-03 7.486553477576110058e-12
1.152207679224918641e-03 7.621167889468228931e-12
1.169590998052578382e-03 7.758202779614234578e-12
1.187236578431616991e-03 7.897701670211312816e-12
1.205148377093311724e-03 8.039708866021664942e-12
1.223330410464016412e-03 8.184269468443720746e-12
1.241786755565771772e-03 8.331429389836262005e-12
1.260521550930515525e-03 8.481235368100191741e-12
1.279538997528077921e-03 8.633734981522453478e-12
1.298843359708180389e-03 8.788976663886850358e-12
1.318438966156650028e-03 8.947009719856651237e-12
1.338330210866048569e-03 9.107884340633618898e-12
1.358521554120958657e-03 9.271651619898786965e-12
1.379017523498127186e-03 9.438363570039743427e-12
1.399822714881699412e-03 9.608073138669732813e-12
1.420941793493775678e-03 9.780834225443835766e-12
1.442379494940501704e-03 9.956701699177381346e-12
1.464140626273957232e-03 1.013573141527231771e-11
1.486230067070056383e-03 1.031798023345682251e-11
1.508652770522710606e-03 1.050350603584391745e-11
1.531413764554507076e-03 1.069236774531482874e-11
1.554518152944129109e-03 1.088462534423280466e-11
1.577971116470800296e-03 1.108033989349350187e-11
1.601777914075985885e-03 1.127957355191788752e-11
1.625943884042630469e-03 1.148238959599387390e-11
1.650474445192170537e-03 1.168885243997282818e-11
1.675375098099622390e-03 1.189902765632754061e-11
1.700651426326994179e-03 1.211298199657799732e-11
1.726309097675306301e-03 1.233078341249160586e-11
1.752353865455509238e-03 1.255250107766469600e-11
1.778791569778558372e-03 1.277820540949190531e-11
1.805628138864970398e-03 1.300796809153079060e-11
1.832869590374127181e-03 1.324186209626843950e-11
1.860522032753634744e-03 1.347996170829748146e-11
1.888591666609050739e-03 1.372234254790890733e-11
1.917084786094255767e-03 1.396908159510890305e-11
1.946007780322822232e-03 1.422025721406773328e-11
1.975367134800665864e-03 1.447594917800814555e-11
2.005169432880312113e-03 1.473623869454126619e-11
2.035421357237112219e-03 1.500120843145815321e-11
2.066129691367710793e-03 1.527094254298494195e-11
2.097301321111143518e-03 1.554552669651025426e-11
2.128943236192866809e-03 1.582504809979305583e-11
2.161062531792099124e-03 1.610959552865985878e-11
2.193666410132783570e-03 1.639925935519977705e-11
2.226762182098578589e-03 1.669413157646670813e-11
2.260357268872200710e-03 1.699430584369752041e-11
2.294459203599500102e-03 1.729987749205561337e-11
2.329075633078653198e-03 1.761094357090939530e-11
2.364214319474820195e-03 1.792760287465496523e-11
2.399883142060688958e-03 1.824995597409324487e-11
2.436090098983272664e-03 1.857810524837118643e-11
2.472843309057358874e-03 1.891215491749728925e-11
2.510151013586029833e-03 1.925221107544191380e-11
2.548021578208626518e-03 1.959838172383252598e-11
2.586463494776612693e-03 1.995077680625503206e-11
2.625485383257732726e-03 2.030950824317177365e-11
2.665095993668893833e-03 2.067468996746738175e-11
2.705304208038225057e-03 2.104643796063386374e-11
2.746119042396708530e-03 2.142487028960614192e-11
2.787549648799889090e-03 2.181010714426012165e-11
2.829605317380064298e-03 2.220227087558486331e-11
2.872295478429457045e-03 2.260148603454128500e-11
2.915629704514786230e-03 2.300787941161935150e-11
2.959617712623767178e-03 2.342158007710670633e-11
