x y
2.201259968332203512e-02 1.503933534479126605e-11
2.234470304057288234e-02 1.451496312725102014e-11
2.268181683009817470e-02 1.400887404631380347e-11
2.302401664412250665e-02 1.352043062906849060e-11
2.337137921532786433e-02 1.304901762919016610e-11
2.372398243405965043e-02 1.259404125197209737e-11
2.408190536579227561e-02 1.215492840637835222e-11
2.444522826885841757e-02 1.173112598317462615e-11
2.481403261244545175e-02 1.132210015822870072e-11
2.518840109486369938e-02 1.092733572010213326e-11
2.556841766209010797e-02 1.054633542108683981e-11
2.595416752659185020e-02 1.017861935086873203e-11
2.634573718643367160e-02 9.823724332029888282e-12
2.674321444467377129e-02 9.481203336627319141e-12
2.714668842905214666e-02 9.150624923113886087e-12
2.755624961197601641e-02 8.831572692891880329e-12
2.797198983080686693e-02 8.523644765814716421e-12
2.839400230845331302e-02 8.226453273976358158e-12
2.882238167427491476e-02 7.939623873150442593e-12
2.925722398530122143e-02 7.662795271264015865e-12
2.969862674777094466e-02 7.395618773311848815e-12
3.014668893899627097e-02 7.137757842137970226e-12
3.060151102955669875e-02 6.888887674531548407e-12
3.106319500582803775e-02 6.648694792102661486e-12
3.153184439285114382e-02 6.416876646423046972e-12
3.200756427754569006e-02 6.193141237934238632e-12
3.249046133227428967e-02 5.977206748143072296e-12
3.298064383876184169e-02 5.768801184641487254e-12
3.347822171237604255e-02 5.567662038503148436e-12
3.398330652677404584e-02 5.373535953625621307e-12
3.449601153892115774e-02 5.186178407601420169e-12
3.501645171448661970e-02 5.005353403716171321e-12
3.554474375362295241e-02 4.830833173685628324e-12
3.608100611713396799e-02 4.662397890757383127e-12
3.662535905303763994e-02 4.499835392815731311e-12
3.717792462352988853e-02 4.342940915140941110e-12
3.773882673235480489e-02 4.191516832486412352e-12
3.830819115258817659e-02 4.045372410148655439e-12
3.888614555483997648e-02 3.904323563716714932e-12
3.947281953588238634e-02 3.768192627198311462e-12
4.006834464770988452e-02 3.636808129230635294e-12
4.067285442703737208e-02 3.510004577094027111e-12
4.128648442524376905e-02 3.387622248256282816e-12
4.190937223876711748e-02 3.269506989185198490e-12
4.254165753995828997e-02 3.155510021175827469e-12
4.318348210840039503e-02 3.045487752947888430e-12
4.383498986270023545e-02 2.939301599777353434e-12
4.449632689275990344e-02 2.836817808934245283e-12
4.516764149253491012e-02 2.737907291206897271e-12
4.584908419328686396e-02 2.642445458300358107e-12
4.654080779733735934e-02 2.550312065904257614e-12
4.724296741233157543e-02 2.461391062232301739e-12
4.795572048601855208e-02 2.375570441842744658e-12
4.867922684155621960e-02 2.292742104555646518e-12
4.941364871334931463e-02 2.212801719289206250e-12
5.015915078342747524e-02 2.135648592643719328e-12
5.091590021837268110e-02 2.061185542067535715e-12
5.168406670680354004e-02 1.989318773445327316e-12
