x y
2.128943236192866809e-03 7.132821858256374352e-11
2.161062531792099124e-03 7.132354584429167403e-11
2.193666410132783570e-03 7.131887341213242098e-11
2.226762182098578589e-03 7.131420128606595108e-11
2.260357268872200710e-03 7.130952946607219227e-11
2.294459203599500102e-03 7.130485795213112421e-11
2.329075633078653198e-03 7.130018674422270068e-11
2.364214319474820195e-03 7.129551584232682379e-11
2.399883142060688958e-03 7.129084524642347317e-11
2.436090098983272664e-03 7.128617495649262847e-11
2.472843309057358874e-03 7.128150497251420472e-11
2.510151013586029833e-03 7.127683529446820740e-11
2.548021578208626518e-03 7.127216592233453861e-11
2.586463494776612693e-03 7.126749685609319092e-11
2.625485383257732726e-03 7.126282809572410520e-11
2.665095993668893833e-03 7.125815964120727402e-11
2.705304208038225057e-03 7.125349149252263826e-11
2.746119042396708530e-03 7.124882364965017754e-11
2.787549648799889090e-03 7.124415611256984567e-11
2.829605317380064298e-03 7.123948888126160938e-11
2.872295478429457045e-03 7.123482195570544829e-11
2.915629704514786230e-03 7.123015533588131621e-11
2.959617712623767178e-03 7.122548902176919278e-11
3.004269366343985913e-03 7.122082301334904473e-11
3.049594678074642098e-03 7.121615731060087754e-11
3.095603811271676730e-03 7.121149191350463208e-11
3.142307082726743857e-03 7.120682682204028800e-11
3.189714964880590968e-03 7.120216203618782495e-11
3.237838088171329440e-03 7.119749755592723548e-11
3.286687243418134115e-03 7.119283338123849926e-11
3.336273384240918006e-03 7.118816951210158299e-11
3.386607629516481723e-03 7.118350594849647924e-11
3.437701265871753904e-03 7.117884269040318059e-11
3.489565750214626127e-03 7.117417973780164083e-11
3.542212712302974728e-03 7.116951709067190422e-11
3.595653957352454994e-03 7.116485474899389872e-11
3.649901468683607215e-03 7.116019271274764273e-11
3.704967410408931648e-03 7.115553098191311591e-11
3.760864130160484868e-03 7.115086955647033668e-11
3.817604161858648062e-03 7.114620843639928467e-11
3.875200228522629291e-03 7.114154762167992660e-11
3.933665245123407067e-03 7.113688711229230675e-11
3.993012321479696806e-03 7.113222690821637891e-11
4.053254765197606725e-03 7.112756700943218735e-11
4.114406084654667096e-03 7.112290741591969878e-11
4.176479992028836984e-03 7.111824812765891870e-11
