x y
3.423423423423423539e+00 -8.123875470684042976e-02
3.453453453453453559e+00 -8.884735630263626560e-02
3.483483483483483578e+00 -9.624534900900802437e-02
3.513513513513513598e+00 -1.034308342840793565e-01
3.543543543543543617e+00 -1.104020548764774040e-01
3.573573573573573636e+00 -1.171573952909079064e-01
3.603603603603603656e+00 -1.236953821565097422e-01
3.633633633633633675e+00 -1.300146844980013816e-01
3.663663663663663694e+00 -1.361141139097021002e-01
3.693693693693693714e+00 -1.419926246325799168e-01
3.723723723723723733e+00 -1.476493135345479935e-01
3.753753753753753752e+00 -1.530834199942999463e-01
3.783783783783783772e+00 -1.582943256890430861e-01
3.813813813813813791e+00 -1.632815542865576064e-01
3.843843843843843811e+00 -1.680447710420763519e-01
3.873873873873873830e+00 -1.725837823005489380e-01
3.903903903903903849e+00 -1.768985349049185529e-01
3.933933933933933869e+00 -1.809891155111081895e-01
3.963963963963963888e+00 -1.848557498104773100e-01
3.993993993993993907e+00 -1.884988016605746997e-01
4.024024024024024371e+00 -1.919187721250788792e-01
4.054054054054054390e+00 -1.951162984238783982e-01
4.084084084084084409e+00 -1.980921527943099725e-01
4.114114114114114429e+00 -2.008472412646306604e-01
4.144144144144144448e+00 -2.033826023408638051e-01
4.174174174174174468e+00 -2.056994056082166178e-01
4.204204204204204487e+00 -2.077989502483268691e-01
4.234234234234234506e+00 -2.096826634736531081e-01
4.264264264264264526e+00 -2.113520988803802292e-01
4.294294294294294545e+00 -2.128089347212671900e-01
4.324324324324324564e+00 -2.140549720999177785e-01
4.354354354354354584e+00 -2.150921330880093685e-01
4.384384384384384603e+00 -2.159224587670651729e-01
4.414414414414414622e+00 -2.165481071964071302e-01
4.444444444444444642e+00 -2.169713513089750745e-01
4.474474474474474661e+00 -2.171945767367464142e-01
4.504504504504504681e+00 -2.172202795675357845e-01
4.534534534534534700e+00 -2.170510640350011289e-01
4.564564564564564719e+00 -2.166896401437243547e-01
4.594594594594594739e+00 -2.161388212312778112e-01
4.624624624624624758e+00 -2.154015214692286961e-01
4.654654654654654777e+00 -2.144807533050716031e-01
4.684684684684684797e+00 -2.133796248471178658e-01
4.714714714714714816e+00 -2.121013371944057424e-01
4.744744744744744835e+00 -2.106491817137300382e-01
4.774774774774774855e+00 -2.090265372659222687e-01
4.804804804804804874e+00 -2.072368673835432717e-01
4.834834834834834894e+00 -2.052837174021801270e-01
4.864864864864864913e+00 -2.031707115475663294e-01
4.894894894894894932e+00 -2.009015499807698391e-01
4.924924924924924952e+00 -1.984800058037188286e-01
4.954954954954954971e+00 -1.959099220273560205e-01
4.984984984984984990e+00 -1.931952085047340950e-01
5.015015015015015010e+00 -1.903398388313836120e-01
5.045045045045045029e+00 -1.873478472153008445e-01
5.075075075075075048e+00 -1.842233253189200781e-01
5.105105105105105068e+00 -1.809704190754463093e-01
5.135135135135135087e+00 -1.775933254819380136e-01
5.165165165165165106e+00 -1.740962893715377047e-01
5.195195195195195126e+00 -1.704836001672579149e-01
5.225225225225225145e+00 -1.667595886197345556e-01
5.255255255255255165e+00 -1.629286235313657238e-01
5.285285285285285184e+00 -1.589951084692556305e-01
5.315315315315315203e+00 -1.549634784693841583e-01
5.345345345345345223e+00 -1.508381967344225583e-01
5.375375375375375242e+00 -1.466237513276112403e-01
5.405405405405405261e+00 -1.423246518651126724e-01
5.435435435435435281e+00 -1.379454262092447703e-01
5.465465465465465300e+00 -1.334906171649929973e-01
5.495495495495495319e+00 -1.289647791821877942e-01
5.525525525525525339e+00 -1.243724750657247136e-01
5.555555555555555358e+00 -1.197182726961880384e-01
5.585585585585585378e+00 -1.150067417632264499e-01
5.615615615615615397e+00 -1.102424505140097433e-01
5.645645645645645416e+00 -1.054299625190791290e-01
5.675675675675675436e+00 -1.005738334578812898e-01
5.705705705705705455e+00 -9.567860792625622335e-02
5.735735735735735474e+00 -9.074881626812336677e-02
5.765765765765765494e+00 -8.578897143358713007e-02
5.795795795795795513e+00 -8.080356586565400068e-02
5.825825825825825532e+00 -7.579706841772693160e-02
5.855855855855855552e+00 -7.077392130401098658e-02
5.885885885885885571e+00 -6.573853708493378190e-02
5.915915915915915591e+00 -6.069529568965052746e-02
5.945945945945945610e+00 -5.564854147766937903e-02
5.975975975975975629e+00 -5.060258034159660634e-02
6.006006006006005649e+00 -4.556167685296362568e-02
6.036036036036035668e+00 -4.053005145305941387e-02
6.066066066066065687e+00 -3.551187769065156097e-02
6.096096096096095707e+00 -3.051127950843779760e-02
6.126126126126125726e+00 -2.553232858002721373e-02
6.156156156156155745e+00 -2.057904169920633103e-02
6.186186186186185765e+00 -1.565537822320022671e-02
6.216216216216215784e+00 -1.076523757159237281e-02
6.246246246246245803e+00 -5.912456782519632387e-03
6.276276276276275823e+00 -1.100808127710210240e-03
6.306306306306305842e+00 3.666003212117213694e-03
6.336336336336335862e+00 8.384341410025454577e-03
6.366366366366365881e+00 1.305064219238580465e-02
6.396396396396395900e+00 1.766141497379636327e-02
6.426426426426426808e+00 2.221324492608156564e-02
6.456456456456456827e+00 2.670279498011596947e-02
6.486486486486486847e+00 3.112680775927330681e-02
6.516516516516516866e+00 3.548210744335257572e-02
6.546546546546546885e+00 3.976560156189448691e-02
6.576576576576576905e+00 4.397428271585544779e-02
